what,kind,bundleId,bundleVersion,description,time
error,log,,,"Unhandled event loop exception",1490425543851
error,log,,,"Unhandled event loop exception",1490425543856
error,log,,,"Unhandled event loop exception",1490425543861
error,log,,,"Unhandled event loop exception",1490425543863
error,log,,,"Unhandled event loop exception",1490425543867
error,log,,,"Unhandled event loop exception",1490425543872
error,log,,,"Unhandled event loop exception",1490425543876
error,log,,,"Unhandled event loop exception",1490425543880
error,log,,,"Unhandled event loop exception",1490425543884
error,log,,,"Unhandled event loop exception",1490425543888
error,log,,,"Unhandled event loop exception",1490425543891
error,log,,,"Unhandled event loop exception",1490425543896
error,log,,,"Unhandled event loop exception",1490425543898
error,log,,,"Unhandled event loop exception",1490425543904
error,log,,,"Unhandled event loop exception",1490425544574
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.text"".",1490425545414
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.text"".",1490425545416
error,log,,,"Unhandled event loop exception",1490425545417
error,log,,,"Unhandled event loop exception",1490425545686
error,log,,,"Unhandled event loop exception",1490425545689
error,log,,,"Unhandled event loop exception",1490425545692
error,log,,,"Unhandled event loop exception",1490425545696
error,log,,,"Unhandled event loop exception",1490425545700
error,log,,,"Unhandled event loop exception",1490425545704
error,log,,,"Unhandled event loop exception",1490425545708
error,log,,,"Unhandled event loop exception",1490425545712
error,log,,,"Unhandled event loop exception",1490425545716
error,log,,,"Unhandled event loop exception",1490425545720
error,log,,,"Unhandled event loop exception",1490425545724
error,log,,,"Unhandled event loop exception",1490425545728
error,log,,,"Unhandled event loop exception",1490425545732
error,log,,,"Unhandled event loop exception",1490425545734
error,log,,,"Unhandled event loop exception",1490425545738
error,log,,,"Unhandled event loop exception",1490425545742
error,log,,,"Unhandled event loop exception",1490425545746
error,log,,,"Unhandled event loop exception",1490425545750
error,log,,,"Unhandled event loop exception",1490425545754
error,log,,,"Unhandled event loop exception",1490425545758
error,log,,,"Unhandled event loop exception",1490425545762
error,log,,,"Unhandled event loop exception",1490425545766
error,log,,,"Unhandled event loop exception",1490425545770
error,log,,,"Unhandled event loop exception",1490425545774
error,log,,,"Unhandled event loop exception",1490425545779
error,log,,,"Unhandled event loop exception",1490425545781
error,log,,,"Unhandled event loop exception",1490425545787
error,log,,,"Unhandled event loop exception",1490425545789
error,log,,,"Unhandled event loop exception",1490425545793
error,log,,,"Unhandled event loop exception",1490425545797
error,log,,,"Unhandled event loop exception",1490425545801
error,log,,,"Unhandled event loop exception",1490425545805
error,log,,,"Unhandled event loop exception",1490425545809
error,log,,,"Unhandled event loop exception",1490425545813
error,log,,,"Unhandled event loop exception",1490425545817
error,log,,,"Unhandled event loop exception",1490425545821
error,log,,,"Unhandled event loop exception",1490425545825
error,log,,,"Unhandled event loop exception",1490425545828
error,log,,,"Unhandled event loop exception",1490425545832
error,log,,,"Unhandled event loop exception",1490425545834
error,log,,,"Unhandled event loop exception",1490425545838
error,log,,,"Unhandled event loop exception",1490425545842
error,log,,,"Unhandled event loop exception",1490425545846
error,log,,,"Unhandled event loop exception",1490425545850
error,log,,,"Unhandled event loop exception",1490425545854
error,log,,,"Unhandled event loop exception",1490425545858
error,log,,,"Unhandled event loop exception",1490425545862
error,log,,,"Unhandled event loop exception",1490425545866
error,log,,,"Unhandled event loop exception",1490425545870
error,log,,,"Unhandled event loop exception",1490425545874
error,log,,,"Unhandled event loop exception",1490425545878
error,log,,,"Unhandled event loop exception",1490425545880
error,log,,,"Unhandled event loop exception",1490425545884
error,log,,,"Unhandled event loop exception",1490425545888
error,log,,,"Unhandled event loop exception",1490425545893
error,log,,,"Unhandled event loop exception",1490425545896
error,log,,,"Unhandled event loop exception",1490425545900
error,log,,,"Unhandled event loop exception",1490425545904
error,log,,,"Unhandled event loop exception",1490425545908
error,log,,,"Unhandled event loop exception",1490425545913
error,log,,,"Unhandled event loop exception",1490425545917
error,log,,,"Unhandled event loop exception",1490425545921
error,log,,,"Unhandled event loop exception",1490425545925
error,log,,,"Unhandled event loop exception",1490425545927
error,log,,,"Unhandled event loop exception",1490425545932
error,log,,,"Unhandled event loop exception",1490425545934
error,log,,,"Unhandled event loop exception",1490425545938
error,log,,,"Unhandled event loop exception",1490425545942
error,log,,,"Unhandled event loop exception",1490425545947
error,log,,,"Unhandled event loop exception",1490425545950
error,log,,,"Unhandled event loop exception",1490425545955
error,log,,,"Unhandled event loop exception",1490425545958
error,log,,,"Unhandled event loop exception",1490425545962
error,log,,,"Unhandled event loop exception",1490425545966
error,log,,,"Unhandled event loop exception",1490425545970
error,log,,,"Unhandled event loop exception",1490425545975
error,log,,,"Unhandled event loop exception",1490425546070
error,log,,,"Unhandled event loop exception",1490425546174
error,log,,,"Unhandled event loop exception",1490425546188
error,log,,,"Unhandled event loop exception",1490425546192
error,log,,,"Unhandled event loop exception",1490425546216
error,log,,,"Unhandled event loop exception",1490425546239
error,log,,,"Unhandled event loop exception",1490425546241
error,log,,,"Unhandled event loop exception",1490425546246
error,log,,,"Unhandled event loop exception",1490425546254
error,log,,,"Unhandled event loop exception",1490425546258
error,log,,,"Unhandled event loop exception",1490425546267
error,log,,,"Unhandled event loop exception",1490425546268
error,log,,,"Unhandled event loop exception",1490425546312
error,log,,,"Unhandled event loop exception",1490425546313
error,log,,,"Unhandled event loop exception",1490425546316
error,log,,,"Unhandled event loop exception",1490425546327
error,log,,,"Unhandled event loop exception",1490425546454
error,log,,,"Unhandled event loop exception",1490425547009
error,log,,,"Unhandled event loop exception",1490425547024
error,log,,,"Unhandled event loop exception",1490425547128
error,log,,,"Unhandled event loop exception",1490425547130
error,log,,,"Unhandled event loop exception",1490425547138
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1490425549376
error,log,,,"Unhandled event loop exception",1490425549917
error,log,,,"Unhandled event loop exception",1490425552330
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.text"".",1490425553562
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.text"".",1490425553563
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.text"".",1490425553740
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.text"".",1490425553885
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.text"".",1490425553887
error,log,,,"Unhandled event loop exception",1490425553889
error,log,,,"Unhandled event loop exception",1490425553891
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.text"".",1490425555952
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.text"".",1490425555953
error,log,,,"Unhandled event loop exception",1490425555956
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.text"".",1490425556472
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.text"".",1490425556473
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.text"".",1490425556615
error,log,,,"Problems occurred when invoking code from plug-in: ""org.eclipse.text"".",1490425556617
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1490425557161
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490425557203
error,log,,,"An internal error has occurred.",1490425557234
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1490425557477
error,log,,,"Unhandled event loop exception",1490425557628
error,log,,,"Unhandled event loop exception",1490425559962
